id,lat,lon,status,install_year,geometry
SL_0000,37.280326,127.043026,정상,2014,POINT (127.043026 37.280326)
SL_0001,37.274215,127.037039,정상,2019,POINT (127.037039 37.274215)
SL_0002,37.274221,127.037416,정상,2019,POINT (127.037416 37.274221)
SL_0003,37.274264,127.037758,정상,2019,POINT (127.037758 37.274264)
SL_0004,37.274327,127.03818,정상,2019,POINT (127.03818 37.274327)
SL_0005,37.274336,127.038521,정상,2019,POINT (127.038521 37.274336)
SL_0006,37.274304,127.038868,정상,2019,POINT (127.038868 37.274304)
SL_0007,37.274227,127.039189,정상,2019,POINT (127.039189 37.274227)
SL_0008,37.274144,127.039525,정상,2019,POINT (127.039525 37.274144)
SL_0009,37.268524,127.039263,정상,1997,POINT (127.039263 37.268524)
SL_0010,37.269992,127.041287,정상,1997,POINT (127.041287 37.269992)
SL_0011,37.269906,127.041851,정상,1997,POINT (127.041851 37.269906)
SL_0012,37.269775,127.042149,정상,1997,POINT (127.042149 37.269775)
SL_0013,37.269856,127.042172,정상,1997,POINT (127.042172 37.269856)
SL_0014,37.268699,127.039691,정상,1997,POINT (127.039691 37.268699)
SL_0015,37.268848,127.039843,정상,1997,POINT (127.039843 37.268848)
SL_0016,37.268848,127.039996,정상,1997,POINT (127.039996 37.268848)
SL_0017,37.269172,127.040537,정상,1997,POINT (127.040537 37.269172)
SL_0018,37.269159,127.040683,정상,1997,POINT (127.040683 37.269159)
SL_0019,37.269555,127.040875,고장,1997,POINT (127.040875 37.269555)
SL_0020,37.269969,127.040949,정상,1997,POINT (127.040949 37.269969)
SL_0021,37.2701,127.041073,정상,1997,POINT (127.041073 37.2701)
SL_0022,37.270692,127.049287,정상,2000,POINT (127.049287 37.270692)
SL_0023,37.273101,127.05242,정상,2000,POINT (127.05242 37.273101)
SL_0024,37.273164,127.052065,정상,2000,POINT (127.052065 37.273164)
SL_0025,37.273195,127.051721,정상,2000,POINT (127.051721 37.273195)
SL_0026,37.273234,127.051293,정상,2000,POINT (127.051293 37.273234)
SL_0027,37.273239,127.050706,정상,2000,POINT (127.050706 37.273239)
SL_0028,37.273225,127.050224,정상,2000,POINT (127.050224 37.273225)
SL_0029,37.273223,127.049855,정상,2000,POINT (127.049855 37.273223)
SL_0030,37.273242,127.049359,정상,2000,POINT (127.049359 37.273242)
SL_0031,37.273264,127.048897,정상,2000,POINT (127.048897 37.273264)
SL_0032,37.273274,127.048178,정상,2000,POINT (127.048178 37.273274)
SL_0033,37.27114,127.049496,정상,2000,POINT (127.049496 37.27114)
SL_0034,37.273231,127.047919,정상,2000,POINT (127.047919 37.273231)
SL_0035,37.273184,127.047608,정상,2000,POINT (127.047608 37.273184)
SL_0036,37.273078,127.047236,정상,2000,POINT (127.047236 37.273078)
SL_0037,37.271656,127.049707,정상,2000,POINT (127.049707 37.271656)
SL_0038,37.272126,127.049933,정상,2000,POINT (127.049933 37.272126)
SL_0039,37.272507,127.050117,정상,2000,POINT (127.050117 37.272507)
SL_0040,37.272829,127.050269,정상,2000,POINT (127.050269 37.272829)
SL_0041,37.273061,127.050376,정상,2000,POINT (127.050376 37.273061)
SL_0042,37.2729,127.053339,정상,2000,POINT (127.053339 37.2729)
SL_0043,37.273003,127.052944,정상,2000,POINT (127.052944 37.273003)
SL_0044,37.272771,127.053742,정상,2000,POINT (127.053742 37.272771)
SL_0045,37.271095,127.058194,정상,2000,POINT (127.058194 37.271095)
SL_0046,37.270755,127.059042,정상,2019,POINT (127.059042 37.270755)
SL_0047,37.270601,127.059465,정상,2019,POINT (127.059465 37.270601)
SL_0048,37.270412,127.059969,정상,2019,POINT (127.059969 37.270412)
SL_0049,37.270204,127.060524,정상,2019,POINT (127.060524 37.270204)
SL_0050,37.272624,127.054162,정상,2000,POINT (127.054162 37.272624)
SL_0051,37.272527,127.054429,정상,2000,POINT (127.054429 37.272527)
SL_0052,37.272365,127.054841,정상,2000,POINT (127.054841 37.272365)
SL_0053,37.27227,127.055077,정상,2000,POINT (127.055077 37.27227)
SL_0054,37.272142,127.055444,정상,2000,POINT (127.055444 37.272142)
SL_0055,37.271862,127.056168,정상,2000,POINT (127.056168 37.271862)
SL_0056,37.271592,127.056884,정상,2000,POINT (127.056884 37.271592)
SL_0057,37.271346,127.057521,정상,2000,POINT (127.057521 37.271346)
SL_0058,37.267321,127.055108,정상,1993,POINT (127.055108 37.267321)
SL_0059,37.267908,127.052729,정상,1993,POINT (127.052729 37.267908)
SL_0060,37.268014,127.052332,정상,1993,POINT (127.052332 37.268014)
SL_0061,37.268141,127.051858,정상,1993,POINT (127.051858 37.268141)
SL_0062,37.267929,127.051858,정상,1993,POINT (127.051858 37.267929)
SL_0063,37.267805,127.05238,정상,1993,POINT (127.05238 37.267805)
SL_0064,37.267692,127.052876,정상,1993,POINT (127.052876 37.267692)
SL_0065,37.267577,127.053352,정상,1993,POINT (127.053352 37.267577)
SL_0066,37.267446,127.053896,정상,1993,POINT (127.053896 37.267446)
SL_0067,37.267326,127.054375,정상,1993,POINT (127.054375 37.267326)
SL_0068,37.267207,127.054916,정상,1993,POINT (127.054916 37.267207)
SL_0069,37.267421,127.054719,정상,1993,POINT (127.054719 37.267421)
SL_0070,37.267173,127.055093,정상,1993,POINT (127.055093 37.267173)
SL_0071,37.267094,127.054944,정상,1993,POINT (127.054944 37.267094)
SL_0072,37.26693,127.054625,정상,1993,POINT (127.054625 37.26693)
SL_0073,37.26681,127.054374,정상,1993,POINT (127.054374 37.26681)
SL_0074,37.266651,127.053977,정상,1993,POINT (127.053977 37.266651)
SL_0075,37.266554,127.053692,정상,1993,POINT (127.053692 37.266554)
SL_0076,37.266439,127.053357,정상,1993,POINT (127.053357 37.266439)
SL_0077,37.266297,127.052889,정상,1993,POINT (127.052889 37.266297)
SL_0078,37.266113,127.052269,정상,1993,POINT (127.052269 37.266113)
SL_0079,37.265978,127.051806,정상,1993,POINT (127.051806 37.265978)
SL_0080,37.267527,127.054234,정상,1993,POINT (127.054234 37.267527)
SL_0081,37.265848,127.051397,정상,1993,POINT (127.051397 37.265848)
SL_0082,37.26567,127.050972,정상,1993,POINT (127.050972 37.26567)
SL_0083,37.265467,127.050681,정상,1993,POINT (127.050681 37.265467)
SL_0084,37.265138,127.050433,정상,1993,POINT (127.050433 37.265138)
SL_0085,37.264816,127.050289,정상,1993,POINT (127.050289 37.264816)
SL_0086,37.264544,127.05023,정상,1993,POINT (127.05023 37.264544)
SL_0087,37.264217,127.050139,정상,1993,POINT (127.050139 37.264217)
SL_0088,37.263875,127.050029,정상,1993,POINT (127.050029 37.263875)
SL_0089,37.263593,127.04995,정상,1993,POINT (127.04995 37.263593)
SL_0090,37.263296,127.04984,정상,1993,POINT (127.04984 37.263296)
SL_0091,37.267676,127.053794,정상,1993,POINT (127.053794 37.267676)
SL_0092,37.267766,127.05342,정상,1993,POINT (127.05342 37.267766)
SL_0093,37.267847,127.053067,정상,1993,POINT (127.053067 37.267847)
SL_0094,37.268027,127.052924,정상,1993,POINT (127.052924 37.268027)
SL_0095,37.268237,127.053,정상,1993,POINT (127.053 37.268237)
SL_0096,37.268469,127.053082,정상,1993,POINT (127.053082 37.268469)
SL_0097,37.260141,127.048601,정상,2002,POINT (127.048601 37.260141)
SL_0098,37.257938,127.047373,정상,2002,POINT (127.047373 37.257938)
SL_0099,37.257771,127.047339,정상,2002,POINT (127.047339 37.257771)
SL_0100,37.257449,127.047074,정상,2002,POINT (127.047074 37.257449)
SL_0101,37.257263,127.046931,정상,2002,POINT (127.046931 37.257263)
SL_0102,37.25704,127.046722,정상,2002,POINT (127.046722 37.25704)
SL_0103,37.256841,127.046586,정상,2002,POINT (127.046586 37.256841)
SL_0104,37.256591,127.046366,정상,2002,POINT (127.046366 37.256591)
SL_0105,37.256495,127.04649,정상,2002,POINT (127.04649 37.256495)
SL_0106,37.256763,127.046716,정상,2002,POINT (127.046716 37.256763)
SL_0107,37.256952,127.046866,정상,2002,POINT (127.046866 37.256952)
SL_0108,37.259855,127.048468,정상,2002,POINT (127.048468 37.259855)
SL_0109,37.257197,127.047077,정상,2002,POINT (127.047077 37.257197)
SL_0110,37.257695,127.047478,정상,2002,POINT (127.047478 37.257695)
SL_0111,37.257373,127.047207,정상,2002,POINT (127.047207 37.257373)
SL_0112,37.257796,127.047681,정상,2002,POINT (127.047681 37.257796)
SL_0113,37.257958,127.0479,정상,2002,POINT (127.0479 37.257958)
SL_0114,37.258411,127.048256,정상,2002,POINT (127.048256 37.258411)
SL_0115,37.258575,127.048208,정상,2002,POINT (127.048208 37.258575)
SL_0116,37.258798,127.048188,정상,2002,POINT (127.048188 37.258798)
SL_0117,37.259012,127.048273,정상,2002,POINT (127.048273 37.259012)
SL_0118,37.259298,127.048406,정상,2002,POINT (127.048406 37.259298)
SL_0119,37.259609,127.048355,정상,2002,POINT (127.048355 37.259609)
SL_0120,37.259553,127.048519,정상,2002,POINT (127.048519 37.259553)
SL_0121,37.259816,127.048637,정상,2002,POINT (127.048637 37.259816)
SL_0122,37.260044,127.048747,정상,2002,POINT (127.048747 37.260044)
SL_0123,37.258035,127.048165,정상,2002,POINT (127.048165 37.258035)
SL_0124,37.259339,127.048234,고장,2002,POINT (127.048234 37.259339)
SL_0125,37.259051,127.048104,정상,2002,POINT (127.048104 37.259051)
SL_0126,37.258857,127.048017,정상,2002,POINT (127.048017 37.258857)
SL_0127,37.258663,127.047856,정상,2002,POINT (127.047856 37.258663)
SL_0128,37.25851,127.04754,정상,2002,POINT (127.04754 37.25851)
SL_0129,37.258033,127.04732,정상,2002,POINT (127.04732 37.258033)
SL_0130,37.261561,127.046378,정상,2002,POINT (127.046378 37.261561)
SL_0131,37.262402,127.049484,정상,2002,POINT (127.049484 37.262402)
SL_0132,37.262677,127.049597,정상,2002,POINT (127.049597 37.262677)
SL_0133,37.26287,127.049693,정상,2002,POINT (127.049693 37.26287)
SL_0134,37.26297,127.049674,정상,2002,POINT (127.049674 37.26297)
SL_0135,37.262807,127.050043,정상,2002,POINT (127.050043 37.262807)
SL_0136,37.262605,127.049947,정상,2002,POINT (127.049947 37.262605)
SL_0137,37.262348,127.049828,정상,2002,POINT (127.049828 37.262348)
SL_0138,37.262005,127.049693,정상,2002,POINT (127.049693 37.262005)
SL_0139,37.261713,127.049557,정상,2002,POINT (127.049557 37.261713)
SL_0140,37.261384,127.049416,정상,2002,POINT (127.049416 37.261384)
SL_0141,37.261439,127.046958,정상,2002,POINT (127.046958 37.261439)
SL_0142,37.261064,127.049275,정상,2002,POINT (127.049275 37.261064)
SL_0143,37.26069,127.049106,정상,2002,POINT (127.049106 37.26069)
SL_0144,37.260411,127.048981,정상,2002,POINT (127.048981 37.260411)
SL_0145,37.260456,127.048632,정상,2002,POINT (127.048632 37.260456)
SL_0146,37.260789,127.048773,정상,2002,POINT (127.048773 37.260789)
SL_0147,37.260929,127.048474,정상,2002,POINT (127.048474 37.260929)
SL_0148,37.261033,127.047995,정상,2002,POINT (127.047995 37.261033)
SL_0149,37.261146,127.047466,정상,2002,POINT (127.047466 37.261146)
SL_0150,37.261263,127.046868,정상,2002,POINT (127.046868 37.261263)
SL_0151,37.261367,127.04631,정상,2002,POINT (127.04631 37.261367)
SL_0152,37.26134,127.047522,정상,2002,POINT (127.047522 37.26134)
SL_0153,37.261222,127.048074,정상,2002,POINT (127.048074 37.261222)
SL_0154,37.261123,127.048576,정상,2002,POINT (127.048576 37.261123)
SL_0155,37.261105,127.048914,정상,2002,POINT (127.048914 37.261105)
SL_0156,37.261429,127.049055,정상,2002,POINT (127.049055 37.261429)
SL_0157,37.261776,127.049202,정상,2002,POINT (127.049202 37.261776)
SL_0158,37.262069,127.049338,정상,2002,POINT (127.049338 37.262069)
SL_0159,37.26495,127.062194,정상,2014,POINT (127.062194 37.26495)
SL_0160,37.263699,127.061159,정상,2014,POINT (127.061159 37.263699)
SL_0161,37.263536,127.061069,정상,2014,POINT (127.061069 37.263536)
SL_0162,37.263392,127.060961,정상,2014,POINT (127.060961 37.263392)
SL_0163,37.263194,127.06086,정상,2014,POINT (127.06086 37.263194)
SL_0164,37.263,127.06073,정상,2014,POINT (127.06073 37.263)
SL_0165,37.262807,127.060623,정상,2014,POINT (127.060623 37.262807)
SL_0166,37.262609,127.060504,정상,2014,POINT (127.060504 37.262609)
SL_0167,37.262298,127.060284,정상,2014,POINT (127.060284 37.262298)
SL_0168,37.262014,127.060075,정상,2014,POINT (127.060075 37.262014)
SL_0169,37.261807,127.059929,정상,2014,POINT (127.059929 37.261807)
SL_0170,37.26473,127.061955,정상,2014,POINT (127.061955 37.26473)
SL_0171,37.261604,127.059861,정상,2014,POINT (127.059861 37.261604)
SL_0172,37.261537,127.060019,정상,2014,POINT (127.060019 37.261537)
SL_0173,37.261503,127.059666,정상,2014,POINT (127.059666 37.261503)
SL_0174,37.261395,127.059601,정상,2014,POINT (127.059601 37.261395)
SL_0175,37.26128,127.059517,정상,2014,POINT (127.059517 37.26128)
SL_0176,37.26115,127.059418,정상,2014,POINT (127.059418 37.26115)
SL_0177,37.260949,127.059315,정상,2014,POINT (127.059315 37.260949)
SL_0178,37.260762,127.059168,정상,2014,POINT (127.059168 37.260762)
SL_0179,37.260517,127.058937,정상,2014,POINT (127.058937 37.260517)
SL_0180,37.260319,127.058816,정상,2014,POINT (127.058816 37.260319)
SL_0181,37.264565,127.061813,정상,2014,POINT (127.061813 37.264565)
SL_0182,37.263536,127.060885,정상,2014,POINT (127.060885 37.263536)
SL_0183,37.263248,127.060725,정상,2014,POINT (127.060725 37.263248)
SL_0184,37.26305,127.060603,정상,2014,POINT (127.060603 37.26305)
SL_0185,37.264433,127.061847,정상,2014,POINT (127.061847 37.264433)
SL_0186,37.264315,127.062061,정상,2014,POINT (127.062061 37.264315)
SL_0187,37.264284,127.061588,정상,2014,POINT (127.061588 37.264284)
SL_0188,37.264221,127.061481,정상,2014,POINT (127.061481 37.264221)
SL_0189,37.26405,127.061379,정상,2014,POINT (127.061379 37.26405)
SL_0190,37.263874,127.061261,정상,2014,POINT (127.061261 37.263874)
SL_0191,37.25803,127.057798,정상,2004,POINT (127.057798 37.25803)
SL_0192,37.25824,127.058007,정상,2004,POINT (127.058007 37.25824)
SL_0193,37.258424,127.058201,정상,2004,POINT (127.058201 37.258424)
SL_0194,37.258386,127.058413,정상,2004,POINT (127.058413 37.258386)
SL_0195,37.258176,127.058846,정상,2004,POINT (127.058846 37.258176)
SL_0196,37.258061,127.059075,정상,2004,POINT (127.059075 37.258061)
SL_0197,37.257969,127.059263,정상,2004,POINT (127.059263 37.257969)
SL_0198,37.257876,127.059458,정상,2004,POINT (127.059458 37.257876)
SL_0199,37.257752,127.059717,정상,2004,POINT (127.059717 37.257752)
SL_0200,37.253073,127.060119,정상,2006,POINT (127.060119 37.253073)
SL_0201,37.25588,127.060364,정상,2006,POINT (127.060364 37.25588)
SL_0202,37.256126,127.060214,정상,2006,POINT (127.060214 37.256126)
SL_0203,37.256243,127.059964,정상,2006,POINT (127.059964 37.256243)
SL_0204,37.256302,127.059789,정상,2006,POINT (127.059789 37.256302)
SL_0205,37.256275,127.059586,정상,2006,POINT (127.059586 37.256275)
SL_0206,37.256532,127.059468,정상,2006,POINT (127.059468 37.256532)
SL_0207,37.256978,127.05957,정상,2006,POINT (127.05957 37.256978)
SL_0208,37.257333,127.059677,정상,2006,POINT (127.059677 37.257333)
SL_0209,37.257635,127.059796,정상,2006,POINT (127.059796 37.257635)
SL_0210,37.257815,127.06001,정상,2006,POINT (127.06001 37.257815)
SL_0211,37.253267,127.060201,정상,2006,POINT (127.060201 37.253267)
SL_0212,37.25777,127.060151,정상,2006,POINT (127.060151 37.25777)
SL_0213,37.258049,127.060174,정상,2006,POINT (127.060174 37.258049)
SL_0214,37.2585,127.060354,정상,2006,POINT (127.060354 37.2585)
SL_0215,37.25891,127.060501,정상,2006,POINT (127.060501 37.25891)
SL_0216,37.259203,127.060625,정상,2006,POINT (127.060625 37.259203)
SL_0217,37.259567,127.060767,정상,2006,POINT (127.060767 37.259567)
SL_0218,37.260169,127.060705,정상,2006,POINT (127.060705 37.260169)
SL_0219,37.260095,127.060733,정상,2006,POINT (127.060733 37.260095)
SL_0220,37.253443,127.060246,정상,2006,POINT (127.060246 37.253443)
SL_0221,37.25383,127.060249,정상,2006,POINT (127.060249 37.25383)
SL_0222,37.254225,127.060247,정상,2006,POINT (127.060247 37.254225)
SL_0223,37.254457,127.060252,정상,2006,POINT (127.060252 37.254457)
SL_0224,37.254871,127.060177,정상,2006,POINT (127.060177 37.254871)
SL_0225,37.255236,127.0602,정상,2006,POINT (127.0602 37.255236)
SL_0226,37.255522,127.060279,정상,2006,POINT (127.060279 37.255522)
SL_0227,37.255473,127.054958,정상,2014,POINT (127.054958 37.255473)
SL_0228,37.257391,127.05647,정상,2014,POINT (127.05647 37.257391)
SL_0229,37.257601,127.056631,정상,2014,POINT (127.056631 37.257601)
SL_0230,37.257772,127.056755,정상,2014,POINT (127.056755 37.257772)
SL_0231,37.257956,127.05689,정상,2014,POINT (127.05689 37.257956)
SL_0232,37.258191,127.056905,정상,2014,POINT (127.056905 37.258191)
SL_0233,37.258123,127.057062,정상,2014,POINT (127.057062 37.258123)
SL_0234,37.258317,127.057158,정상,2014,POINT (127.057158 37.258317)
SL_0235,37.258515,127.057316,정상,2014,POINT (127.057316 37.258515)
SL_0236,37.258695,127.057446,정상,2014,POINT (127.057446 37.258695)
SL_0237,37.25883,127.057565,정상,2014,POINT (127.057565 37.25883)
SL_0238,37.255684,127.05513,정상,2014,POINT (127.05513 37.255684)
SL_0239,37.259046,127.057745,정상,2014,POINT (127.057745 37.259046)
SL_0240,37.259235,127.057897,정상,2014,POINT (127.057897 37.259235)
SL_0241,37.259434,127.058055,정상,2014,POINT (127.058055 37.259434)
SL_0242,37.259641,127.058213,정상,2014,POINT (127.058213 37.259641)
SL_0243,37.259861,127.058418,정상,2014,POINT (127.058418 37.259861)
SL_0244,37.260071,127.058578,정상,2014,POINT (127.058578 37.260071)
SL_0245,37.260155,127.058456,정상,2014,POINT (127.058456 37.260155)
SL_0246,37.260338,127.058594,정상,2014,POINT (127.058594 37.260338)
SL_0247,37.260525,127.058754,정상,2014,POINT (127.058754 37.260525)
SL_0248,37.260685,127.058899,정상,2014,POINT (127.058899 37.260685)
SL_0249,37.25591,127.055314,정상,2014,POINT (127.055314 37.25591)
SL_0250,37.256137,127.055491,정상,2014,POINT (127.055491 37.256137)
SL_0251,37.256362,127.055669,정상,2014,POINT (127.055669 37.256362)
SL_0252,37.256581,127.055835,정상,2014,POINT (127.055835 37.256581)
SL_0253,37.256788,127.055996,정상,2014,POINT (127.055996 37.256788)
SL_0254,37.256975,127.056148,정상,2014,POINT (127.056148 37.256975)
SL_0255,37.257191,127.056312,정상,2014,POINT (127.056312 37.257191)
SL_0256,37.260123,127.058259,정상,2014,POINT (127.058259 37.260123)
SL_0257,37.258466,127.056967,정상,2014,POINT (127.056967 37.258466)
SL_0258,37.258209,127.056775,정상,2014,POINT (127.056775 37.258209)
SL_0259,37.258033,127.056634,정상,2014,POINT (127.056634 37.258033)
SL_0260,37.257885,127.056527,정상,2014,POINT (127.056527 37.257885)
SL_0261,37.257655,127.056352,정상,2014,POINT (127.056352 37.257655)
SL_0262,37.257403,127.056149,정상,2014,POINT (127.056149 37.257403)
SL_0263,37.257191,127.05598,정상,2014,POINT (127.05598 37.257191)
SL_0264,37.25702,127.05585,정상,2014,POINT (127.05585 37.25702)
SL_0265,37.256849,127.055714,정상,2014,POINT (127.055714 37.256849)
SL_0266,37.256678,127.055568,정상,2014,POINT (127.055568 37.256678)
SL_0267,37.259965,127.05814,정상,2014,POINT (127.05814 37.259965)
SL_0268,37.256511,127.055455,정상,2014,POINT (127.055455 37.256511)
SL_0269,37.256335,127.055303,고장,2014,POINT (127.055303 37.256335)
SL_0270,37.256128,127.055145,정상,2014,POINT (127.055145 37.256128)
SL_0271,37.255876,127.054953,정상,2014,POINT (127.054953 37.255876)
SL_0272,37.255705,127.054823,정상,2014,POINT (127.054823 37.255705)
SL_0273,37.257259,127.056171,정상,2014,POINT (127.056171 37.257259)
SL_0274,37.257441,127.056324,정상,2014,POINT (127.056324 37.257441)
SL_0275,37.257619,127.056462,정상,2014,POINT (127.056462 37.257619)
SL_0276,37.259839,127.05805,정상,2014,POINT (127.05805 37.259839)
SL_0277,37.259736,127.057949,정상,2014,POINT (127.057949 37.259736)
SL_0278,37.259605,127.057864,정상,2014,POINT (127.057864 37.259605)
SL_0279,37.259407,127.0577,정상,2014,POINT (127.0577 37.259407)
SL_0280,37.259191,127.057537,정상,2014,POINT (127.057537 37.259191)
SL_0281,37.259001,127.057384,정상,2014,POINT (127.057384 37.259001)
SL_0282,37.258767,127.057198,정상,2014,POINT (127.057198 37.258767)
SL_0283,37.251165,127.051557,정상,2014,POINT (127.051557 37.251165)
SL_0284,37.252728,127.052775,정상,2014,POINT (127.052775 37.252728)
SL_0285,37.252831,127.05286,정상,2014,POINT (127.05286 37.252831)
SL_0286,37.252949,127.052944,정상,2014,POINT (127.052944 37.252949)
SL_0287,37.253043,127.053023,정상,2014,POINT (127.053023 37.253043)
SL_0288,37.253214,127.053159,정상,2014,POINT (127.053159 37.253214)
SL_0289,37.253484,127.053356,정상,2014,POINT (127.053356 37.253484)
SL_0290,37.253719,127.053548,고장,2014,POINT (127.053548 37.253719)
SL_0291,37.253989,127.053762,정상,2014,POINT (127.053762 37.253989)
SL_0292,37.25421,127.053948,정상,2014,POINT (127.053948 37.25421)
SL_0293,37.254412,127.054112,정상,2014,POINT (127.054112 37.254412)
SL_0294,37.251368,127.051715,정상,2014,POINT (127.051715 37.251368)
SL_0295,37.254624,127.054264,정상,2014,POINT (127.054264 37.254624)
SL_0296,37.254804,127.054405,정상,2014,POINT (127.054405 37.254804)
SL_0297,37.254971,127.054558,고장,2014,POINT (127.054558 37.254971)
SL_0298,37.255146,127.054693,정상,2014,POINT (127.054693 37.255146)
SL_0299,37.255367,127.054874,정상,2014,POINT (127.054874 37.255367)
SL_0300,37.254381,127.05392,정상,2014,POINT (127.05392 37.254381)
SL_0301,37.254561,127.054061,정상,2014,POINT (127.054061 37.254561)
SL_0302,37.254723,127.054174,정상,2014,POINT (127.054174 37.254723)
SL_0303,37.251516,127.05181,정상,2014,POINT (127.05181 37.251516)
SL_0304,37.251674,127.051946,정상,2014,POINT (127.051946 37.251674)
SL_0305,37.251917,127.052138,정상,2014,POINT (127.052138 37.251917)
SL_0306,37.252111,127.05229,정상,2014,POINT (127.05229 37.252111)
SL_0307,37.252259,127.052397,정상,2014,POINT (127.052397 37.252259)
SL_0308,37.252395,127.052516,정상,2014,POINT (127.052516 37.252395)
SL_0309,37.252588,127.052668,정상,2014,POINT (127.052668 37.252588)
SL_0310,37.255543,127.054693,정상,2014,POINT (127.054693 37.255543)
SL_0311,37.254385,127.053751,정상,2014,POINT (127.053751 37.254385)
SL_0312,37.254246,127.053644,정상,2014,POINT (127.053644 37.254246)
SL_0313,37.25412,127.053548,정상,2014,POINT (127.053548 37.25412)
SL_0314,37.253939,127.053418,정상,2014,POINT (127.053418 37.253939)
SL_0315,37.253782,127.053289,정상,2014,POINT (127.053289 37.253782)
SL_0316,37.253624,127.053153,정상,2014,POINT (127.053153 37.253624)
SL_0317,37.25339,127.052973,정상,2014,POINT (127.052973 37.25339)
SL_0318,37.253129,127.052787,정상,2014,POINT (127.052787 37.253129)
SL_0319,37.252985,127.052662,정상,2014,POINT (127.052662 37.252985)
SL_0320,37.252773,127.052493,정상,2014,POINT (127.052493 37.252773)
SL_0321,37.255394,127.054293,정상,2014,POINT (127.054293 37.255394)
SL_0322,37.252566,127.052341,정상,2014,POINT (127.052341 37.252566)
SL_0323,37.252368,127.052189,정상,2014,POINT (127.052189 37.252368)
SL_0324,37.252138,127.052002,정상,2014,POINT (127.052002 37.252138)
SL_0325,37.251944,127.051845,정상,2014,POINT (127.051845 37.251944)
SL_0326,37.251737,127.051698,정상,2014,POINT (127.051698 37.251737)
SL_0327,37.251471,127.051478,정상,2014,POINT (127.051478 37.251471)
SL_0328,37.252539,127.052476,정상,2014,POINT (127.052476 37.252539)
SL_0329,37.252719,127.052628,정상,2014,POINT (127.052628 37.252719)
SL_0330,37.252881,127.052758,정상,2014,POINT (127.052758 37.252881)
SL_0331,37.253061,127.052916,정상,2014,POINT (127.052916 37.253061)
SL_0332,37.255318,127.054468,정상,2014,POINT (127.054468 37.255318)
SL_0333,37.2552,127.054383,정상,2014,POINT (127.054383 37.2552)
SL_0334,37.255083,127.054304,정상,2014,POINT (127.054304 37.255083)
SL_0335,37.254948,127.054197,정상,2014,POINT (127.054197 37.254948)
SL_0336,37.254827,127.054095,정상,2014,POINT (127.054095 37.254827)
SL_0337,37.254714,127.054005,정상,2014,POINT (127.054005 37.254714)
SL_0338,37.254538,127.053864,정상,2014,POINT (127.053864 37.254538)
SL_0339,37.247197,127.048607,정상,2014,POINT (127.048607 37.247197)
SL_0340,37.249107,127.049949,정상,2014,POINT (127.049949 37.249107)
SL_0341,37.249292,127.050096,정상,2014,POINT (127.050096 37.249292)
SL_0342,37.249593,127.050338,정상,2014,POINT (127.050338 37.249593)
SL_0343,37.249868,127.050541,정상,2014,POINT (127.050541 37.249868)
SL_0344,37.250237,127.050823,정상,2014,POINT (127.050823 37.250237)
SL_0345,37.250629,127.051128,정상,2014,POINT (127.051128 37.250629)
SL_0346,37.250931,127.051365,정상,2014,POINT (127.051365 37.250931)
SL_0347,37.251093,127.051506,정상,2014,POINT (127.051506 37.251093)
SL_0348,37.248967,127.049645,정상,2014,POINT (127.049645 37.248967)
SL_0349,37.249184,127.049831,정상,2014,POINT (127.049831 37.249184)
SL_0350,37.2474,127.04855,정상,2014,POINT (127.04855 37.2474)
SL_0351,37.249368,127.049977,정상,2014,POINT (127.049977 37.249368)
SL_0352,37.24958,127.050169,정상,2014,POINT (127.050169 37.24958)
SL_0353,37.249828,127.050367,정상,2014,POINT (127.050367 37.249828)
SL_0354,37.250156,127.050603,정상,2014,POINT (127.050603 37.250156)
SL_0355,37.250526,127.05088,정상,2014,POINT (127.05088 37.250526)
SL_0356,37.250895,127.051196,정상,2014,POINT (127.051196 37.250895)
SL_0357,37.247643,127.048742,정상,2014,POINT (127.048742 37.247643)
SL_0358,37.247823,127.048906,정상,2014,POINT (127.048906 37.247823)
SL_0359,37.24803,127.049086,정상,2014,POINT (127.049086 37.24803)
SL_0360,37.248269,127.049278,정상,2014,POINT (127.049278 37.248269)
SL_0361,37.248467,127.04943,정상,2014,POINT (127.04943 37.248467)
SL_0362,37.248711,127.049628,정상,2014,POINT (127.049628 37.248711)
SL_0363,37.248936,127.049819,정상,2014,POINT (127.049819 37.248936)
SL_0364,37.264798,127.061301,정상,1995,POINT (127.061301 37.264798)
SL_0365,37.266692,127.05796,정상,1995,POINT (127.05796 37.266692)
SL_0366,37.266802,127.057447,정상,1995,POINT (127.057447 37.266802)
SL_0367,37.266922,127.056928,정상,1995,POINT (127.056928 37.266922)
SL_0368,37.267032,127.056458,고장,1995,POINT (127.056458 37.267032)
SL_0369,37.26712,127.056074,정상,1995,POINT (127.056074 37.26712)
SL_0370,37.266979,127.055837,정상,1995,POINT (127.055837 37.266979)
SL_0371,37.266891,127.056254,정상,1995,POINT (127.056254 37.266891)
SL_0372,37.266771,127.056787,정상,1995,POINT (127.056787 37.266771)
SL_0373,37.266611,127.057373,정상,1995,POINT (127.057373 37.266611)
SL_0374,37.266496,127.057886,정상,1995,POINT (127.057886 37.266496)
SL_0375,37.264949,127.061067,정상,1995,POINT (127.061067 37.264949)
SL_0376,37.266381,127.058362,정상,1995,POINT (127.058362 37.266381)
SL_0377,37.266216,127.058709,정상,1995,POINT (127.058709 37.266216)
