,district,X_coord,Y_coord
13433,관악구,195489.8625,543636.9812
13434,관악구,195475.7324,543658.1833
13435,관악구,195475.7324,543658.1833
13436,관악구,195475.7324,543658.1833
13437,관악구,195475.7324,543658.1833
13438,관악구,195465.9028,543643.6947
13439,관악구,195465.9028,543643.6947
13440,관악구,195465.9028,543643.6947
13441,관악구,195465.9028,543643.6947
13442,관악구,195263.3875,543222.1187
13443,관악구,195263.3875,543222.1187
13444,관악구,195244.575,543224.8687
13445,관악구,195244.575,543224.8687
13446,관악구,192429.8828,542455.5425
13447,관악구,192429.8828,542455.5425
13448,관악구,192429.8828,542455.5425
13449,관악구,192429.8828,542455.5425
13450,관악구,192495.4707,542049.7976
13451,관악구,192495.525,542043.7687
13452,관악구,192525.752,542019.0164
13453,관악구,192525.752,542019.0164
13454,관악구,192503.2745,542018.387
13455,관악구,192503.2745,542018.387
13456,관악구,191831.6119,542713.1644
13457,관악구,191831.6119,542713.1644
13458,관악구,192496.9813,542024.8485
13459,관악구,192607.8197,542043.091
13460,관악구,192607.8197,542043.091
13461,관악구,192607.8197,542043.091
13462,관악구,192607.8197,542043.091
13463,관악구,192386.5947,542006.6829
13464,관악구,192386.5947,542006.6829
13465,관악구,192574.9583,541830.829
13466,관악구,192574.9583,541830.829
13467,관악구,192479.513,542483.5315
13468,관악구,192418.5,542469.1437
13469,관악구,192418.5,542469.1437
13470,관악구,192426.3528,542467.7679
13471,관악구,193790.0625,539909.5312
13472,관악구,193790.0625,539909.5312
13473,관악구,193774.6189,539901.6507
13474,관악구,193774.6189,539901.6507
13475,관악구,193568.5937,540064.125
13476,관악구,193568.5937,540064.125
13477,관악구,193568.5937,540064.125
13478,관악구,193568.5937,540064.125
13479,관악구,193568.5937,540064.125
13480,관악구,193568.5937,540064.125
13481,관악구,193568.5937,540064.125
13482,관악구,193568.5937,540064.125
13483,관악구,193568.5937,540064.125
13484,관악구,193568.5937,540064.125
13485,관악구,193568.5937,540064.125
13486,관악구,193568.5937,540064.125
13487,관악구,193568.5937,540064.125
13488,관악구,193568.5937,540064.125
13489,관악구,193568.5937,540064.125
13490,관악구,193568.5937,540064.125
13491,관악구,193418.9589,540194.8653
13492,관악구,193418.9589,540194.8653
13493,관악구,193418.9589,540194.8653
13494,관악구,193418.9589,540194.8653
13495,관악구,195862.3984,541477.5289
13496,관악구,195862.3984,541477.5289
13497,관악구,195862.3984,541477.5289
13498,관악구,195834.225,541470.0312
13499,관악구,195834.225,541470.0312
13500,관악구,195834.225,541470.0312
13501,관악구,196288.0402,541036.5561
13502,관악구,198812.1942,540919.1297
13503,관악구,192071.3002,542727.517
13504,관악구,192067.9014,542745.6395
13505,관악구,195509.3051,543648.36
13506,관악구,192806.2224,541508.1612
13507,관악구,194841.9328,542545.0078
13508,관악구,194847.9074,542559.5815
13509,관악구,194841.091,542560.1289
13510,관악구,195301.0413,542951.2541
13511,관악구,194846.3125,542574.25
13512,관악구,195029.8298,543602.8826
13513,관악구,197637.3281,541826.9375
13514,관악구,195257.9912,541039.7918
13515,관악구,195295.3388,543047.3896
13516,관악구,195295.3388,543047.3896
13517,관악구,195295.3388,543047.3896
13518,관악구,195288.7565,543062.9717
13519,관악구,195288.7565,543062.9717
13520,관악구,195296.3396,543072.0471
13521,관악구,195296.3396,543072.0471
13522,관악구,195296.3396,543072.0471
13523,관악구,195296.3396,543072.0471
13524,관악구,195304.8656,543038.5391
13525,관악구,195304.8656,543038.5391
13526,관악구,195304.8656,543038.5391
13527,관악구,195304.8656,543038.5391
13528,관악구,195304.8656,543038.5391
13529,관악구,195304.8656,543038.5391
13530,관악구,195304.8656,543038.5391
13531,관악구,195304.8656,543038.5391
13532,관악구,195304.8656,543038.5391
13533,관악구,195304.8656,543038.5391
13534,관악구,195304.8656,543038.5391
13535,관악구,195304.8656,543038.5391
13536,관악구,195304.8656,543038.5391
13537,관악구,195304.8656,543038.5391
13538,관악구,195304.8656,543038.5391
13539,관악구,195304.8656,543038.5391
13540,관악구,195304.8656,543038.5391
13541,관악구,195304.8656,543038.5391
13542,관악구,195304.8656,543038.5391
13543,관악구,195304.8656,543038.5391
13544,관악구,195304.8656,543038.5391
13545,관악구,195304.8656,543038.5391
13546,관악구,195304.8656,543038.5391
13547,관악구,195304.8656,543038.5391
13548,관악구,195304.8656,543038.5391
13549,관악구,195304.8656,543038.5391
13550,관악구,195304.8656,543038.5391
13551,관악구,195323.4457,543064.2625
13552,관악구,195323.4457,543064.2625
13553,관악구,195323.4457,543064.2625
13554,관악구,195323.4457,543064.2625
13555,관악구,195323.4457,543064.2625
13556,관악구,195323.4457,543064.2625
13557,관악구,195323.4457,543064.2625
13558,관악구,195323.4457,543064.2625
13559,관악구,195323.4457,543064.2625
13560,관악구,195323.4457,543064.2625
13561,관악구,195323.4457,543064.2625
13562,관악구,195323.4457,543064.2625
13563,관악구,195323.4457,543064.2625
13564,관악구,195323.4457,543064.2625
13565,관악구,195323.4457,543064.2625
13566,관악구,195323.4457,543064.2625
13567,관악구,195323.4457,543064.2625
13568,관악구,195323.4457,543064.2625
13569,관악구,195323.4457,543064.2625
13570,관악구,195323.4457,543064.2625
13571,관악구,195323.4457,543064.2625
13572,관악구,195323.4457,543064.2625
13573,관악구,195323.4457,543064.2625
13574,관악구,195323.4457,543064.2625
13575,관악구,195323.4457,543064.2625
13576,관악구,195323.4457,543064.2625
13577,관악구,195323.4457,543064.2625
13578,관악구,195323.4457,543064.2625
13579,관악구,195323.4457,543064.2625
13580,관악구,195323.4457,543064.2625
13581,관악구,195323.4457,543064.2625
13582,관악구,195323.4457,543064.2625
13583,관악구,195323.4457,543064.2625
13584,관악구,195323.4457,543064.2625
13585,관악구,195323.4457,543064.2625
13586,관악구,195323.4457,543064.2625
13587,관악구,195323.4457,543064.2625
13588,관악구,195323.4457,543064.2625
13589,관악구,195323.4457,543064.2625
13590,관악구,195323.4457,543064.2625
13591,관악구,195323.4457,543064.2625
13592,관악구,195323.4457,543064.2625
13593,관악구,195323.4457,543064.2625
13594,관악구,195323.4457,543064.2625
13595,관악구,195323.4457,543064.2625
13596,관악구,195323.4457,543064.2625
13597,관악구,195323.4457,543064.2625
13598,관악구,195323.4457,543064.2625
13599,관악구,195323.4457,543064.2625
13600,관악구,195323.4457,543064.2625
13601,관악구,195323.4457,543064.2625
13602,관악구,195323.4457,543064.2625
13603,관악구,195323.4457,543064.2625
13604,관악구,195323.4457,543064.2625
13605,관악구,195323.4457,543064.2625
13606,관악구,195323.4457,543064.2625
13607,관악구,195323.4457,543064.2625
13608,관악구,195323.4457,543064.2625
13609,관악구,195323.4457,543064.2625
13610,관악구,195323.4457,543064.2625
13611,관악구,195323.4457,543064.2625
13612,관악구,195323.4457,543064.2625
13613,관악구,195323.4457,543064.2625
13614,관악구,195323.4457,543064.2625
13615,관악구,195323.4457,543064.2625
13616,관악구,195323.4457,543064.2625
13617,관악구,195323.4457,543064.2625
13618,관악구,195323.4457,543064.2625
13619,관악구,195323.4457,543064.2625
13620,관악구,195323.4457,543064.2625
13621,관악구,195323.4457,543064.2625
13622,관악구,195323.4457,543064.2625
13623,관악구,195323.4457,543064.2625
13624,관악구,195323.4457,543064.2625
13625,관악구,195323.4457,543064.2625
13626,관악구,195323.4457,543064.2625
13627,관악구,195323.4457,543064.2625
13628,관악구,195323.4457,543064.2625
13629,관악구,195323.4457,543064.2625
13630,관악구,195323.4457,543064.2625
13631,관악구,195323.4457,543064.2625
13632,관악구,195323.4457,543064.2625
13633,관악구,195323.4457,543064.2625
13634,관악구,195323.4457,543064.2625
13635,관악구,195323.4457,543064.2625
13636,관악구,195323.4457,543064.2625
13637,관악구,195323.4457,543064.2625
13638,관악구,195323.4457,543064.2625
13639,관악구,195323.4457,543064.2625
13640,관악구,195323.4457,543064.2625
13641,관악구,195323.4457,543064.2625
13642,관악구,195323.4457,543064.2625
13643,관악구,195323.4457,543064.2625
13644,관악구,195323.4457,543064.2625
13645,관악구,195323.4457,543064.2625
13646,관악구,195323.4457,543064.2625
13647,관악구,195323.4457,543064.2625
13648,관악구,195323.4457,543064.2625
13649,관악구,195323.4457,543064.2625
13650,관악구,195323.4457,543064.2625
13651,관악구,195323.4457,543064.2625
13652,관악구,195323.4457,543064.2625
13653,관악구,195323.4457,543064.2625
13654,관악구,195323.4457,543064.2625
13655,관악구,195323.4457,543064.2625
13656,관악구,195323.4457,543064.2625
13657,관악구,195323.4457,543064.2625
13658,관악구,195323.4457,543064.2625
13659,관악구,195323.4457,543064.2625
13660,관악구,195323.4457,543064.2625
13661,관악구,195323.4457,543064.2625
13662,관악구,195323.4457,543064.2625
13663,관악구,195323.4457,543064.2625
13664,관악구,195323.4457,543064.2625
13665,관악구,195323.4457,543064.2625
13666,관악구,195323.4457,543064.2625
13667,관악구,195323.4457,543064.2625
13668,관악구,195323.4457,543064.2625
13669,관악구,195323.4457,543064.2625
13670,관악구,195323.4457,543064.2625
13671,관악구,195323.4457,543064.2625
13672,관악구,195323.4457,543064.2625
13673,관악구,195323.4457,543064.2625
13674,관악구,195323.4457,543064.2625
13675,관악구,195323.4457,543064.2625
13676,관악구,195323.4457,543064.2625
13677,관악구,195323.4457,543064.2625
13678,관악구,195323.4457,543064.2625
13679,관악구,195323.4457,543064.2625
13680,관악구,195323.4457,543064.2625
13681,관악구,195323.4457,543064.2625
13682,관악구,195323.4457,543064.2625
13683,관악구,195326.7037,543042.7065
13684,관악구,195326.7037,543042.7065
13685,관악구,195326.7037,543042.7065
13686,관악구,195326.7037,543042.7065
13687,관악구,195326.7037,543042.7065
13688,관악구,195326.7037,543042.7065
13689,관악구,195326.7037,543042.7065
13690,관악구,195326.7037,543042.7065
13691,관악구,195326.7037,543042.7065
13692,관악구,195326.7037,543042.7065
13693,관악구,195326.7037,543042.7065
13694,관악구,195326.7037,543042.7065
13695,관악구,195326.7037,543042.7065
13696,관악구,195326.7037,543042.7065
13697,관악구,195326.7037,543042.7065
13698,관악구,195326.7037,543042.7065
13699,관악구,195326.7037,543042.7065
13700,관악구,195326.7037,543042.7065
13701,관악구,195326.7037,543042.7065
13702,관악구,195326.7037,543042.7065
13703,관악구,195326.7037,543042.7065
13704,관악구,195326.7037,543042.7065
13705,관악구,195326.7037,543042.7065
13706,관악구,195326.7037,543042.7065
13707,관악구,195326.7037,543042.7065
13708,관악구,195326.7037,543042.7065
13709,관악구,195326.7037,543042.7065
13710,관악구,195326.7037,543042.7065
13711,관악구,195326.7037,543042.7065
13712,관악구,195326.7037,543042.7065
13713,관악구,195326.7037,543042.7065
13714,관악구,195326.7037,543042.7065
13715,관악구,195326.7037,543042.7065
13716,관악구,195326.7037,543042.7065
13717,관악구,195326.7037,543042.7065
13718,관악구,195326.7037,543042.7065
13719,관악구,195326.7037,543042.7065
13720,관악구,195326.7037,543042.7065
13721,관악구,195326.7037,543042.7065
13722,관악구,195326.7037,543042.7065
13723,관악구,195326.7037,543042.7065
13724,관악구,195326.7037,543042.7065
13725,관악구,195326.7037,543042.7065
13726,관악구,195326.7037,543042.7065
13727,관악구,195326.7037,543042.7065
13728,관악구,195326.7037,543042.7065
13729,관악구,195326.7037,543042.7065
13730,관악구,195326.7037,543042.7065
13731,관악구,195326.7037,543042.7065
13732,관악구,195326.7037,543042.7065
13733,관악구,195326.7037,543042.7065
13734,관악구,195326.7037,543042.7065
13735,관악구,195326.7037,543042.7065
13736,관악구,195326.7037,543042.7065
13737,관악구,195326.7037,543042.7065
13738,관악구,195326.7037,543042.7065
13739,관악구,195326.7037,543042.7065
13740,관악구,195326.7037,543042.7065
13741,관악구,195326.7037,543042.7065
13742,관악구,195326.7037,543042.7065
13743,관악구,195326.7037,543042.7065
13744,관악구,195326.7037,543042.7065
13745,관악구,195326.7037,543042.7065
13746,관악구,195326.7037,543042.7065
13747,관악구,195326.7037,543042.7065
13748,관악구,195326.7037,543042.7065
13749,관악구,195326.7037,543042.7065
13750,관악구,195326.7037,543042.7065
13751,관악구,195326.7037,543042.7065
13752,관악구,195326.7037,543042.7065
13753,관악구,195326.7037,543042.7065
13754,관악구,195326.7037,543042.7065
13755,관악구,195326.7037,543042.7065
13756,관악구,195326.7037,543042.7065
13757,관악구,195326.7037,543042.7065
13758,관악구,195326.7037,543042.7065
13759,관악구,195326.7037,543042.7065
13760,관악구,195326.7037,543042.7065
13761,관악구,195326.7037,543042.7065
13762,관악구,195326.7037,543042.7065
13763,관악구,195335.075,543057.7875
13764,관악구,195335.075,543057.7875
13765,관악구,195335.075,543057.7875
13766,관악구,195335.075,543057.7875
13767,관악구,195335.075,543057.7875
13768,관악구,195335.075,543057.7875
13769,관악구,195335.075,543057.7875
13770,관악구,195335.075,543057.7875
13771,관악구,195335.075,543057.7875
13772,관악구,195335.075,543057.7875
13773,관악구,195335.075,543057.7875
13774,관악구,195335.075,543057.7875
13775,관악구,195335.075,543057.7875
13776,관악구,195335.075,543057.7875
13777,관악구,195335.075,543057.7875
13778,관악구,195335.075,543057.7875
13779,관악구,195335.075,543057.7875
13780,관악구,195335.075,543057.7875
13781,관악구,195335.075,543057.7875
13782,관악구,195335.075,543057.7875
13783,관악구,195335.075,543057.7875
13784,관악구,195335.075,543057.7875
13785,관악구,195335.075,543057.7875
13786,관악구,195335.075,543057.7875
13787,관악구,195335.075,543057.7875
13788,관악구,195335.075,543057.7875
13789,관악구,195335.075,543057.7875
13790,관악구,195335.075,543057.7875
13791,관악구,195335.075,543057.7875
13792,관악구,195335.075,543057.7875
13793,관악구,195335.075,543057.7875
13794,관악구,195335.075,543057.7875
13795,관악구,195335.075,543057.7875
13796,관악구,195335.075,543057.7875
13797,관악구,195335.075,543057.7875
13798,관악구,195335.075,543057.7875
13799,관악구,195335.075,543057.7875
13800,관악구,195335.075,543057.7875
13801,관악구,195335.075,543057.7875
13802,관악구,195335.075,543057.7875
13803,관악구,195335.075,543057.7875
13804,관악구,195335.075,543057.7875
13805,관악구,195335.075,543057.7875
13806,관악구,195335.075,543057.7875
13807,관악구,195335.075,543057.7875
13808,관악구,195461.9125,543041.6437
13809,관악구,195465.941,543025.1295
13810,관악구,195925.2155,542965.6256
13811,관악구,192916.7947,541159.0606
13812,관악구,192916.7947,541159.0606
13813,관악구,192382.0504,542814.0615
13814,관악구,192720.8125,541626.0312
13815,관악구,192822.8996,541535.4265
13816,관악구,192927.8631,541205.2733
13817,관악구,191909.6748,542709.0139
13818,관악구,195911.1138,543403.0326
13819,관악구,195633.7065,543002.5022
13820,관악구,194695.061,542100.4974
13821,관악구,194709.4985,542104.3724
13822,관악구,195629.6441,543018.7312
13823,관악구,196391.5055,541692.4213
13824,관악구,196374.9184,541684.4127
13825,관악구,194241.3236,541995.1049
13826,관악구,194241.3236,541995.1049
13827,관악구,194664.234,541239.5911
13828,관악구,194664.234,541239.5911
13829,관악구,194608.825,541254.8312
13830,관악구,194241.3625,543013.0062
13831,관악구,194241.3625,543013.0062
13832,관악구,194241.3625,543013.0062
13833,관악구,194241.3625,543013.0062
13834,관악구,194119.9345,541429.2429
13835,관악구,192591.3263,543271.6758
13836,관악구,196784.025,541942.3062
13837,관악구,196790.6356,541972.2151
13838,관악구,191526.6708,542298.2702
13839,관악구,191526.6708,542298.2702
13840,관악구,191501.0552,542294.5696
13841,관악구,194688.0743,542762.2116
13842,관악구,194688.0743,542762.2116
13843,관악구,194289.4438,542987.8761
13844,관악구,194289.4438,542987.8761
13845,관악구,194289.4438,542987.8761
13846,관악구,194289.4438,542987.8761
13847,관악구,194289.4438,542987.8761
13848,관악구,194289.4438,542987.8761
13849,관악구,194289.4438,542987.8761
13850,관악구,194289.4438,542987.8761
13851,관악구,192978.5053,540114.3329
13852,관악구,194102.9375,541424.875
13853,관악구,194676.2169,542737.6721
13854,관악구,195125.5875,541170.9812
13855,관악구,195125.5875,541170.9812
13856,관악구,195125.5875,541170.9812
13857,관악구,195125.5875,541170.9812
13858,관악구,191903.046,542691.4969
13859,관악구,195909.0442,543387.7052
13860,관악구,192759.775,543340.3187
13861,관악구,198833.3249,540898.2875
13862,관악구,198833.3249,540898.2875
13863,관악구,196653.775,541951.9762
13864,관악구,192208.6297,542956.1732
13865,관악구,192207.8498,542973.5103
13866,관악구,194274.5625,542963.9062
13867,관악구,194274.5625,542963.9062
13868,관악구,194274.5625,542963.9062
13869,관악구,194274.5625,542963.9062
13870,관악구,194274.5625,542963.9062
13871,관악구,194274.5625,542963.9062
13872,관악구,194274.5625,542963.9062
13873,관악구,194274.5625,542963.9062
13874,관악구,194290.325,543005.6468
13875,관악구,194290.325,543005.6468
13876,관악구,194290.325,543005.6468
13877,관악구,194290.325,543005.6468
13878,관악구,198018.2998,541890.9733
13879,관악구,195088.7875,541144.5562
13880,관악구,195088.7875,541144.5562
13881,관악구,195088.7875,541144.5562
13882,관악구,195088.7875,541144.5562
13883,관악구,195088.7875,541144.5562
13884,관악구,195088.7875,541144.5562
13885,관악구,195088.7875,541144.5562
13886,관악구,195088.7875,541144.5562
13887,관악구,195088.7875,541144.5562
13888,관악구,195088.7875,541144.5562
13889,관악구,195088.7875,541144.5562
13890,관악구,195088.7875,541144.5562
13891,관악구,195088.7875,541144.5562
13892,관악구,195088.7875,541144.5562
13893,관악구,195088.7875,541144.5562
13894,관악구,195088.7875,541144.5562
13895,관악구,195088.7875,541144.5562
13896,관악구,195088.7875,541144.5562
13897,관악구,195088.7875,541144.5562
13898,관악구,195088.7875,541144.5562
13899,관악구,192606.8749,543264.089
13900,관악구,193120.409,543382.3999
13901,관악구,192633.2779,541745.108
13902,관악구,192402.8444,542684.0769
13903,관악구,192990.4545,540102.0894
13904,관악구,195228.275,542218.4562
13905,관악구,194923.3375,542257.7687
13906,관악구,195210.9105,543359.9038
13907,관악구,195742.5625,541147.5437
13908,관악구,195199.7974,543343.5003
13909,관악구,195772.125,541148.6687
13910,관악구,192873.675,543306.8562
13911,관악구,195802.1032,541810.8991
13912,관악구,195802.1032,541810.8991
13913,관악구,195822.554,541680.5209
13914,관악구,194825.4125,542216.7562
13915,관악구,195515.1632,540912.983
13916,관악구,195515.1632,540912.983
13917,관악구,195515.1632,540912.983
13918,관악구,195847.251,541692.6782
13919,관악구,196577.6685,542868.2321
13920,관악구,194829.3743,542200.6576
13921,관악구,192425.5223,542689.9784
13922,관악구,194018.2239,542810.6758
13923,관악구,196285.3369,541162.3057
13924,관악구,192715.7674,542075.6485
13925,관악구,192726.1287,542062.5876
13926,관악구,194272.7057,541668.5248
13927,관악구,194263.3155,541676.0629
13928,관악구,194263.3155,541676.0629
13929,관악구,194011.9156,543107.7278
13930,관악구,194011.9156,543107.7278
13931,관악구,193566.7555,540774.8096
13932,관악구,196355.6148,541488.3346
13933,관악구,191661.1765,542791.0338
13934,관악구,195043.4175,543625.3187
13935,관악구,192859.4427,540542.961
13936,관악구,196579.0239,542886.9995
13937,관악구,196547.5368,542894.2695
13938,관악구,195928.1396,542951.0423
13939,관악구,194688.4985,542096.1224
13940,관악구,194688.4985,542096.1224
13941,관악구,194688.4985,542096.1224
13942,관악구,194688.4985,542096.1224
13943,관악구,196307.5331,541152.4074
13944,관악구,194426.4668,542800.5657
13945,관악구,194004.1638,543115.892
13946,관악구,194004.1638,543115.892
13947,관악구,194004.1638,543115.892
13948,관악구,194004.1638,543115.892
13949,관악구,194004.1638,543115.892
13950,관악구,194004.1638,543115.892
13951,관악구,194004.1638,543115.892
13952,관악구,194004.1638,543115.892
13953,관악구,196369.27,541479.5536
13954,관악구,196039.8125,543465.9937
13955,관악구,191652.614,542774.4713
13956,관악구,196533.2967,542883.8726
13957,관악구,195541.5436,540877.5422
13958,관악구,195541.5436,540877.5422
13959,관악구,192877.3215,543333.3433
13960,관악구,193664.6016,543281.1711
13961,관악구,196109.9908,542263.868
13962,관악구,195497.7756,543634.4174
13963,관악구,198477.15,541377.5125
13964,관악구,198477.15,541377.5125
13965,관악구,198477.15,541377.5125
13966,관악구,198477.15,541377.5125
13967,관악구,198477.15,541377.5125
13968,관악구,198477.15,541377.5125
13969,관악구,192529.5625,541927.1562
13970,관악구,192638.5763,543299.9249
13971,관악구,192651.5982,543289.806
13972,관악구,196078.9537,542287.6427
13973,관악구,196101.8172,542327.3333
13974,관악구,196107.1226,542309.6139
13975,관악구,196107.1226,542309.6139
13976,관악구,193393.647,543364.2287
13977,관악구,193318.0506,540236.7025
13978,관악구,193318.0506,540236.7025
13979,관악구,193318.0506,540236.7025
13980,관악구,193334.3625,540238.5937
13981,관악구,193334.3625,540238.5937
13982,관악구,194155.1203,541381.9954
13983,관악구,194155.1203,541381.9954
13984,관악구,194161.6125,541394.9187
13985,관악구,194161.6125,541394.9187
13986,관악구,194161.6125,541394.9187
13987,관악구,194161.6125,541394.9187
13988,관악구,194161.6125,541394.9187
13989,관악구,194161.6125,541394.9187
13990,관악구,194137.4178,541314.582
13991,관악구,194137.4178,541314.582
13992,관악구,193385.6875,543389.3312
13993,관악구,193321.2994,543436.1
13994,관악구,194259.3125,541332.5687
13995,관악구,194263.0,541331.3187
13996,관악구,194257.1122,541315.4256
13997,관악구,194257.1122,541315.4256
13998,관악구,194136.3511,541351.4494
13999,관악구,194136.3511,541351.4494
14000,관악구,194136.3511,541351.4494
14001,관악구,194136.3511,541351.4494
14002,관악구,194136.3511,541351.4494
14003,관악구,194136.3511,541351.4494
14004,관악구,194143.3492,541362.6825
14005,관악구,194143.3492,541362.6825
14006,관악구,194143.3492,541362.6825
14007,관악구,194254.5663,541303.6545
14008,관악구,194254.5663,541303.6545
14009,관악구,194248.7042,541288.7995
14010,관악구,194248.7042,541288.7995
14011,관악구,192911.9805,540714.0197
14012,관악구,195073.7441,543024.314
14013,관악구,195177.6088,543071.8408
14014,관악구,195185.7931,543051.6573
14015,관악구,195061.8186,543036.4374
14016,관악구,192819.725,540407.5312
14017,관악구,192821.975,540398.1562
14018,관악구,195790.1802,542980.9115
14019,관악구,195798.2113,542992.9188
14020,관악구,192933.8917,540712.46
14021,관악구,195081.225,542237.6937
14022,관악구,195081.225,542237.6937
14023,관악구,195091.95,542220.2187
14024,관악구,194454.5204,541947.22
14025,관악구,193979.2081,542161.625
14026,관악구,194484.205,541263.6601
14027,관악구,194484.205,541263.6601
14028,관악구,194418.0738,541274.5437
14029,관악구,194418.0738,541274.5437
14030,관악구,193608.1568,543307.6934
14031,관악구,193607.2808,543333.9388
14032,관악구,193607.2808,543333.9388
14033,관악구,193607.2808,543333.9388
14034,관악구,193607.2808,543333.9388
14035,관악구,194259.1518,541674.9342
14036,관악구,194282.625,541686.6
14037,관악구,194307.7272,541632.3432
14038,관악구,194222.5901,542990.4822
14039,관악구,195029.387,542612.7432
14040,관악구,195029.387,542612.7432
14041,관악구,195029.387,542612.7432
14042,관악구,195029.387,542612.7432
14043,관악구,195029.387,542612.7432
14044,관악구,195029.387,542612.7432
14045,관악구,195029.387,542612.7432
14046,관악구,195029.387,542612.7432
14047,관악구,195029.387,542612.7432
14048,관악구,195029.387,542612.7432
14049,관악구,195029.387,542612.7432
14050,관악구,195029.387,542612.7432
14051,관악구,195029.387,542612.7432
14052,관악구,195029.387,542612.7432
14053,관악구,195029.387,542612.7432
14054,관악구,195029.387,542612.7432
14055,관악구,195029.387,542612.7432
14056,관악구,195029.387,542612.7432
14057,관악구,195029.387,542612.7432
14058,관악구,195029.387,542612.7432
14059,관악구,195029.387,542612.7432
14060,관악구,195029.387,542612.7432
14061,관악구,195029.387,542612.7432
14062,관악구,195029.387,542612.7432
14063,관악구,194641.9176,542983.9989
14064,관악구,195033.1442,542639.634
14065,관악구,195033.1442,542639.634
14066,관악구,195033.1442,542639.634
14067,관악구,195033.1442,542639.634
14068,관악구,195033.1442,542639.634
14069,관악구,195033.1442,542639.634
14070,관악구,195033.1442,542639.634
14071,관악구,195033.1442,542639.634
14072,관악구,195033.1442,542639.634
14073,관악구,195033.1442,542639.634
14074,관악구,195033.1442,542639.634
14075,관악구,195033.1442,542639.634
14076,관악구,195033.1442,542639.634
14077,관악구,195033.1442,542639.634
14078,관악구,195033.1442,542639.634
14079,관악구,195033.1442,542639.634
14080,관악구,195033.1442,542639.634
14081,관악구,195033.1442,542639.634
14082,관악구,195033.1442,542639.634
14083,관악구,195033.1442,542639.634
14084,관악구,195033.1442,542639.634
14085,관악구,195033.1442,542639.634
14086,관악구,195033.1442,542639.634
14087,관악구,195033.1442,542639.634
14088,관악구,195033.1442,542639.634
14089,관악구,195033.1442,542639.634
14090,관악구,195033.1442,542639.634
14091,관악구,195033.1442,542639.634
14092,관악구,195033.1442,542639.634
14093,관악구,195033.1442,542639.634
14094,관악구,195033.1442,542639.634
14095,관악구,195033.1442,542639.634
14096,관악구,195033.1442,542639.634
14097,관악구,195033.1442,542639.634
14098,관악구,195033.1442,542639.634
14099,관악구,195033.1442,542639.634
14100,관악구,197111.1493,541780.5849
14101,관악구,197111.1493,541780.5849
14102,관악구,197111.1493,541780.5849
14103,관악구,196993.9143,541874.9362
14104,관악구,196993.9143,541874.9362
14105,관악구,196993.9143,541874.9362
14106,관악구,196971.8494,541850.2654
14107,관악구,196971.8494,541850.2654
14108,관악구,196971.8494,541850.2654
14109,관악구,196971.8494,541850.2654
14110,관악구,194121.1751,541617.9801
14111,관악구,194121.1751,541617.9801
14112,관악구,194121.1751,541617.9801
14113,관악구,194121.1751,541617.9801
14114,관악구,194134.347,541615.279
14115,관악구,194134.347,541615.279
14116,관악구,194153.5,541592.8797
14117,관악구,194153.5,541592.8797
14118,관악구,194167.4375,541579.1922
14119,관악구,194167.4375,541579.1922
14120,관악구,194787.1588,542676.4223
14121,관악구,194787.1588,542676.4223
14122,관악구,193990.4566,540937.6296
14123,관악구,193990.4566,540937.6296
14124,관악구,193990.4566,540937.6296
14125,관악구,194793.909,542702.9854
14126,관악구,194887.0669,542662.9892
14127,관악구,193791.2879,542528.1479
14128,관악구,193791.2879,542528.1479
14129,관악구,193791.2879,542528.1479
14130,관악구,193791.2879,542528.1479
14131,관악구,193791.2879,542528.1479
14132,관악구,193791.2879,542528.1479
14133,관악구,193789.6629,542546.2729
14134,관악구,193789.6629,542546.2729
14135,관악구,193788.2879,542561.7104
14136,관악구,193788.2879,542561.7104
14137,관악구,193788.4129,542568.5854
14138,관악구,193808.0379,542563.5854
14139,관악구,193632.131,542232.3914
14140,관악구,194828.8899,541244.2263
14141,관악구,194828.8899,541244.2263
14142,관악구,194828.8899,541244.2263
14143,관악구,194822.1399,541258.9138
14144,관악구,194822.1399,541258.9138
14145,관악구,194821.3274,541266.6013
14146,관악구,194821.3274,541266.6013
14147,관악구,194818.3274,541282.2888
14148,관악구,194818.3274,541282.2888
14149,관악구,194818.3274,541282.2888
14150,관악구,193935.528,540597.0312
14151,관악구,193937.0905,540576.4062
14152,관악구,193945.6611,540495.7498
14153,관악구,193945.6611,540495.7498
14154,관악구,194631.475,542986.8562
14155,관악구,192847.4625,540198.2062
14156,관악구,192847.4625,540198.2062
14157,관악구,192828.7168,540232.684
14158,관악구,192828.7168,540232.684
14159,관악구,195270.6701,542581.852
14160,관악구,195258.1845,542486.2131
14161,관악구,195244.3095,542487.5256
14162,관악구,195244.3095,542487.5256
14163,관악구,195244.3095,542487.5256
14164,관악구,195226.247,542489.9006
14165,관악구,191591.2084,542383.1594
14166,관악구,191573.1125,542385.7062
14167,관악구,193512.2547,542699.8522
14168,관악구,193532.0672,542699.6647
14169,관악구,193652.7871,542210.965
14170,관악구,193652.7871,542210.965
14171,관악구,193652.2679,542225.6175
14172,관악구,193652.2679,542225.6175
14173,관악구,193652.2679,542225.6175
14174,관악구,193652.2679,542225.6175
14175,관악구,193641.2045,542234.1768
14176,관악구,198028.095,541895.2399
14177,관악구,196294.6587,542987.559
14178,관악구,193586.8275,543367.5941
14179,관악구,193640.8201,543345.0433
